fileName,uploadId,fullName,Documents (from uploadLinkId),uploadLinkId,documentRequestId,fileSize,fileType,s3Key,s3Bucket,uploadedAt,download_url
Proof_of_address.jpeg,rec29NwQNMiaOd7Oz,Henry Miller,Proof of residential address,recshBNFzAcYRF0DT,recnbhNUJMAHysGke,66202,image/jpeg,uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/f56ca21f-1d72-4094-908d-c2480a49aafa-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 11:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/f56ca21f-1d72-4094-908d-c2480a49aafa-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T163232Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=eea372e83bcac8cb068cede6385f500326da262064c69b2d625afbd880d48441
Proof_of_ID.jpeg,recu7zUtRwjjeV2NV,Henry Miller,Government-issued ID,recshBNFzAcYRF0DT,recwH5cIRlmyk0uqy,682873,image/jpeg,uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/4be9847d-59da-4c5a-8bd7-bbb3598ab5bf-Proof_of_ID.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 11:32am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recshBNFzAcYRF0DT/4be9847d-59da-4c5a-8bd7-bbb3598ab5bf-Proof_of_ID.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T163235Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=a35fb11fa027d770b8663afb3b44ef764823e8a028dda97457be4dce888f3eb6
Screenshot 2025-04-23 at 8.59.42 AM.png,recIZXxK0CEpUpdVT,Jordan River,Government-issued ID,recJXCNxrQWJhPjsZ,rec8FK3Pp74seFQDr,2079343,image/png,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/a3da532c-06f2-47fe-8d75-b41da71d6c18-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 11:42am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/a3da532c-06f2-47fe-8d75-b41da71d6c18-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164211Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=70e0614b7e70ac03c8c2e42f5cedd66b35a6353254b92918634de322e909e9a6
Screenshot 2025-04-23 at 9.01.42 AM.png,recU6juMA9ApUciIw,Jordan River,Proof of residential address,recJXCNxrQWJhPjsZ,rechtjCalN31QuJtY,2089132,image/png,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/f2f3d162-d3b4-4e8d-9aef-7fc1c8539b4d-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 11:42am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/f2f3d162-d3b4-4e8d-9aef-7fc1c8539b4d-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164215Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=87eec8f4d7f6f049753368cd00d1a168ba3047650562ef78e003f37e9928676f
Screenshot 2025-04-23 at 9.03.36 AM.png,reco1WRGQJ0kGmxG1,Jordan River,Employer verification letter,recJXCNxrQWJhPjsZ,rechwDVJGyRprpU7t,1623037,image/png,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/f1d19195-fdcd-4fe4-adf1-62af1fc4a2c7-Screenshot_2025-04-23_at_9.03.36 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 11:42am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/f1d19195-fdcd-4fe4-adf1-62af1fc4a2c7-Screenshot_2025-04-23_at_9.03.36%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164218Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=556538c403290d79d51aa3b6fc9e8d884211b4d42691d9017308bf0d7a737f28
Screenshot 2025-04-23 at 9.04.02 AM.png,recZHHDZWhtkN747E,Jordan River,Pay stubs (last 2 months),recJXCNxrQWJhPjsZ,reckppHIpuy6mI7jY,662154,image/png,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/7d7e15d0-4ac1-47f6-b00c-e099c764879c-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 11:42am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/7d7e15d0-4ac1-47f6-b00c-e099c764879c-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164221Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=4c95683c56e9c9db894969f88f7e518ad8f2e15f351b219856434d931140d2db
I-9Presentation.pdf,recuCBGDH1tzxWn1K,Jordan River,Proof of active bank account,recJXCNxrQWJhPjsZ,recyWCQvECAvdPorI,8935789,application/pdf,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/54f1cd4b-e4b0-4bbf-9c47-a64ad747fce3-I-9Presentation.pdf,fox-finance-dev-fox-finance-uploads,4/21/2026 11:42am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/54f1cd4b-e4b0-4bbf-9c47-a64ad747fce3-I-9Presentation.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164224Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=910192f5bfbcc6ef924009cabe27ecdd96f801565a87399d74ea1b2c4562a876
I-9Presentation.pdf,recMzr49WUF90xEMN,Jordan River,Pay stubs (last 2 months),recJXCNxrQWJhPjsZ,reckppHIpuy6mI7jY,8935789,application/pdf,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/73afc125-b73f-470d-96c9-bde103e1fac6-I-9Presentation.pdf,fox-finance-dev-fox-finance-uploads,4/21/2026 11:45am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/73afc125-b73f-470d-96c9-bde103e1fac6-I-9Presentation.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164518Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=5e819283200f89ba257049585799fcad04d0b3a42c7d01963738c31462f42055
Screenshot 2025-04-23 at 9.04.02 AM.png,recbuLkpNWY2PugFr,Jordan River,Proof of active bank account,recJXCNxrQWJhPjsZ,recyWCQvECAvdPorI,662154,image/png,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/a4d23ed2-8331-4fcc-8d1b-5770f6568205-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/21/2026 11:45am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/a4d23ed2-8331-4fcc-8d1b-5770f6568205-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T164521Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=899347e925b2a9e632b00d76b81ff51800dbe9aa869d40ab98fa01b5405d603c
Proof_of_address.jpeg,rec2A5g8uv36diliH,Henry Miller,Proof of Residential Address,recwnUFiienN17ad8,rec5v6VBvEIEqAQnK,66202,image/jpeg,uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/c181e905-b929-458a-b861-5c7fe87e333d-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 12:23pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/c181e905-b929-458a-b861-5c7fe87e333d-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T172352Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=850a44ed83860af8dc6b88818ae04162b6a883e13fea5db2c2266bdb5cda6c03
Proof_of_ID.jpeg,reciqHhQMbfCXZ67S,Henry Miller,Government-issued ID,recwnUFiienN17ad8,recEhA3dmozglHv9A,682873,image/jpeg,uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/e42495c5-2421-4b7f-b8bf-8cd2277fe86b-Proof_of_ID.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 12:23pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/e42495c5-2421-4b7f-b8bf-8cd2277fe86b-Proof_of_ID.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T172355Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=5117bd3ddcf15ba585635c99eea4cfdc1767929832277e16c8ade921dbfd3b21
paystubs.jpg,recEpiF8nWJgXZVVi,Henry Miller,Pay Stubs (Last 2 months),recwnUFiienN17ad8,recdgHusnrcfg49L8,269224,image/jpeg,uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/2062cc1a-db6f-4f45-8421-a94efd4bfa6d-paystubs.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 12:23pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/2062cc1a-db6f-4f45-8421-a94efd4bfa6d-paystubs.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T172357Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=2848c3f07c4a704cfe476f9d79b4346c2c5468003de303f091abb020fadc7216
Bank_statements.jpg,recdENXE6JAvqHnOW,Henry Miller,Proof of Bank Account,recwnUFiienN17ad8,recoYnYOTH5fFbO54,321172,image/jpeg,uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/419172c2-7724-46e7-a4fb-d15c3f0cd712-Bank_statements.jpg,fox-finance-dev-fox-finance-uploads,4/21/2026 12:24pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/419172c2-7724-46e7-a4fb-d15c3f0cd712-Bank_statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T172400Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=d1c85937dc60acb0793beb9979809bf2436bd6042a249218f42432c0db55dd58
Proof_of_address.jpeg,recz7PcdeHbZYg400,Henry Miller,Proof of Residential Address,recwnUFiienN17ad8,rec5v6VBvEIEqAQnK,66202,image/jpeg,uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/9d3c58ad-2bf3-412e-b2a3-34d6ca7ad3f2-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 12:32pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recSru4nlQneIhcKU/recwnUFiienN17ad8/9d3c58ad-2bf3-412e-b2a3-34d6ca7ad3f2-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T173258Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=6ed02be912c5ec69e59ea4960cb78ae31426efda124c8bf7f650a1ce4f0089fe
camphoto_1903590565.jpeg,recBLIIXEM6Prs0KV,Jordan River,Proof of residential address,recJXCNxrQWJhPjsZ,rechtjCalN31QuJtY,3583791,image/jpeg,uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/f1893f35-83d9-4d8f-a6dd-8268f0198fc8-camphoto_1903590565.jpeg,fox-finance-dev-fox-finance-uploads,4/21/2026 12:46pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reclN0hzVH5YQ0mLN/recJXCNxrQWJhPjsZ/f1893f35-83d9-4d8f-a6dd-8268f0198fc8-camphoto_1903590565.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260421%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260421T174624Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=f4d83db82ef83dfc6e3003174668f5eda79b7c2b6e76578d3f0630b87343b88d
